Year,Country Code,Current Amount2,Aid_class,Funding Agency Acronym,Region
2015,MX,70571,Governance,IAF,Western Hemisphere
2015,MX,32620,Governance,IAF,Western Hemisphere
2015,MX,15710,Governance,IAF,Western Hemisphere
2015,MX,35000,Governance,State,Western Hemisphere
2015,MX,29902,Infrastructure,State,Western Hemisphere
2015,MX,37000,Economic Growth,State,Western Hemisphere
2015,MX,37000,Governance,State,Western Hemisphere
2015,MX,31000,Governance,State,Western Hemisphere
2015,MX,48040,Governance,State,Western Hemisphere
2015,MX,25000,Governance,State,Western Hemisphere
2015,MX,111298,Governance,DOL,Western Hemisphere
2015,MX,490000,Governance,State,Western Hemisphere
2015,MX,11826,Governance,State,Western Hemisphere
2015,MX,1044841,Governance,USAID,Western Hemisphere
2015,MX,479409,Governance,USAID,Western Hemisphere
2015,MX,4254,Governance,USAID,Western Hemisphere
2015,MX,2001173,Health and Population,USAID,Western Hemisphere
2015,MX,984844,Health and Population,USAID,Western Hemisphere
2015,MX,13568,Health and Population,State,Western Hemisphere
2015,MX,3524116,Health and Population,USAID,Western Hemisphere
2015,MX,893302,Health and Population,USAID,Western Hemisphere
2015,MX,22000,Health and Population,DOI,Western Hemisphere
2015,MX,64791,Health and Population,DOI,Western Hemisphere
2015,MX,293220,Health and Population,DOI,Western Hemisphere
2015,MX,56700,Health and Population,DOI,Western Hemisphere
2015,MX,18300,Health and Population,DOI,Western Hemisphere
2015,MX,18753,Health and Population,DOI,Western Hemisphere
2015,MX,115686,Health and Population,DOI,Western Hemisphere
2015,MX,107000,Health and Population,DOI,Western Hemisphere
2015,MX,93700,Health and Population,DOI,Western Hemisphere
2015,MX,20000,Health and Population,DOI,Western Hemisphere
2015,MX,40000,Health and Population,DOI,Western Hemisphere
2015,MX,28000,Health and Population,DOI,Western Hemisphere
2015,MX,26579,Health and Population,DOI,Western Hemisphere
2015,MX,10000,Health and Population,DOI,Western Hemisphere
2015,MX,34038,Health and Population,DOI,Western Hemisphere
2015,MX,10000,Health and Population,DOI,Western Hemisphere
2015,MX,20000,Health and Population,DOI,Western Hemisphere
2015,MX,15000,Health and Population,DOI,Western Hemisphere
2015,MX,5000,Health and Population,DOI,Western Hemisphere
2015,MX,11500,Health and Population,DOI,Western Hemisphere
2015,MX,34694,Health and Population,DOI,Western Hemisphere
2015,MX,16000,Health and Population,DOI,Western Hemisphere
2015,MX,17500,Health and Population,DOI,Western Hemisphere
2015,MX,12500,Health and Population,DOI,Western Hemisphere
2015,MX,80000,Health and Population,DOI,Western Hemisphere
2015,MX,30800,Health and Population,DOI,Western Hemisphere
2015,MX,70000,Health and Population,DOI,Western Hemisphere
2015,MX,34691,Health and Population,IAF,Western Hemisphere
2015,MX,158514,Health and Population,IAF,Western Hemisphere
2015,MX,59316,Health and Population,IAF,Western Hemisphere
2015,MX,18607,Health and Population,IAF,Western Hemisphere
2015,MX,56030,Health and Population,IAF,Western Hemisphere
2015,MX,66507,Health and Population,IAF,Western Hemisphere
2015,MX,20000,Health and Population,DOI,Western Hemisphere
2015,MX,2989,Health and Population,DOI,Western Hemisphere
2015,MX,25000,Health and Population,DOI,Western Hemisphere
2015,MX,12031,Health and Population,DOI,Western Hemisphere
2015,MX,12263,Health and Population,DOI,Western Hemisphere
2015,MX,29991,Health and Population,DOI,Western Hemisphere
2015,MX,29285,Health and Population,DOI,Western Hemisphere
2015,MX,20011,Health and Population,DOI,Western Hemisphere
2015,MX,17377,Health and Population,DOI,Western Hemisphere
2015,MX,360,Health and Population,USAID,Western Hemisphere
2015,MX,200000,Health and Population,State,Western Hemisphere
2015,MX,119265,Health and Population,USAID,Western Hemisphere
2015,MX,18000,Health and Population,DOI,Western Hemisphere
2015,MX,100000,Health and Population,DOI,Western Hemisphere
2015,MX,140,Health and Population,DOI,Western Hemisphere
2015,MX,4448,Health and Population,DOI,Western Hemisphere
2015,MX,13863,Health and Population,DOI,Western Hemisphere
2015,MX,256982,Health and Population,USAID,Western Hemisphere
2015,MX,18574,Governance,State,Western Hemisphere
2015,MX,5970,Governance,State,Western Hemisphere
2015,MX,2500,Health and Population,State,Western Hemisphere
2015,MX,14000,Health and Population,State,Western Hemisphere
2015,MX,23500,Health and Population,State,Western Hemisphere
2015,MX,31000,Health and Population,State,Western Hemisphere
2015,MX,47500,Health and Population,State,Western Hemisphere
2015,MX,1798,Health and Population,FTC,Western Hemisphere
2015,MX,56856,Health and Population,PC,Western Hemisphere
2015,MX,86219,Health and Population,PC,Western Hemisphere
2015,MX,4914,Health and Population,PC,Western Hemisphere
2015,MX,34646,Health and Population,PC,Western Hemisphere
2015,MX,26756,Health and Population,PC,Western Hemisphere
2015,MX,8787,Health and Population,PC,Western Hemisphere
2015,MX,271890,Health and Population,State,Western Hemisphere
2015,MX,16072,Health and Population,State,Western Hemisphere
2015,MX,104347,Health and Population,PC,Western Hemisphere
2015,MX,158237,Health and Population,PC,Western Hemisphere
2015,MX,9019,Health and Population,PC,Western Hemisphere
2015,MX,63587,Health and Population,PC,Western Hemisphere
2015,MX,49105,Health and Population,PC,Western Hemisphere
2015,MX,16127,Health and Population,PC,Western Hemisphere
2015,MX,146110,Health and Population,State,Western Hemisphere
2015,MX,2132221,Health and Population,State,Western Hemisphere
2015,MX,313904,Health and Population,State,Western Hemisphere
2015,MX,16944,Health and Population,State,Western Hemisphere
2015,MX,119701,Health and Population,USAID,Western Hemisphere
2015,MX,158796,Health and Population,USAID,Western Hemisphere
2015,MX,369231,Health and Population,PC,Western Hemisphere
2015,MX,559918,Health and Population,PC,Western Hemisphere
2015,MX,31915,Health and Population,PC,Western Hemisphere
2015,MX,225001,Health and Population,PC,Western Hemisphere
2015,MX,173759,Health and Population,PC,Western Hemisphere
2015,MX,57068,Health and Population,PC,Western Hemisphere
2015,MX,1000000,Health and Population,USAID,Western Hemisphere
2015,MX,231543,Health and Population,USAID,Western Hemisphere
2015,MX,-8411,Health and Population,USAID,Western Hemisphere
2015,MX,53480,Health and Population,USAID,Western Hemisphere
2015,MX,22832,Health and Population,USAID,Western Hemisphere
2015,MX,31326,Health and Population,USAID,Western Hemisphere
2015,MX,4510,Health and Population,USAID,Western Hemisphere
2015,MX,188861,Other,DOD,Western Hemisphere
2015,MX,4674999,Other,DOD,Western Hemisphere
2015,MX,4800000,Other,DOD,Western Hemisphere
2015,MX,1483000,Education,DOD,Western Hemisphere
2015,MX,43911000,Governance,DOD,Western Hemisphere
